persnum1,tcinpsty
5581,017000
5582,009500
5582,005000
5582,006300
5582,008900
5582,004500
5582,002100
5584,003300
5584,008100
5584,004000
5584,007800
5584,001000
5585,010300
5585,009800
5585,001200
5586,001500
5588,001900
5597,001900
5597,007600
5597,002200
5598,000900
5600,006500
5602,002400
5602,001500
5602,001800
5602,003600
5602,003200
5602,002300
5602,012500
5602,001000
5602,007500
5602,003400
5602,001300
5602,002300
5603,001700
5604,010600
5604,007300
5604,035200
5604,038600
5605,002400
5609,009600
5609,002900
5609,001800
5609,002800
5609,003900
5609,001900
5609,008300
5609,002600
5609,003700
5609,005800
5609,003500
5609,011400
5610,001200
5612,016600
5613,008900
5613,006400
5613,001100
5613,001400
5613,002400
5614,006500
5616,001700
5617,002400
5617,005700
5617,002400
5618,007800
5618,000400
5618,002700
5619,002300
5619,003500
5619,016200
5619,004500
5621,002900
5621,001700
5621,003300
5621,002200
5621,003600
5621,002700
5621,078000
5622,005400
5622,004500
5622,008300
5623,022200
5623,004200
5623,013400
5623,008000
5623,020800
5623,065800
5623,008000
5623,015300
5623,009500
5623,004100
5623,011100
5623,049400
5623,012100
5623,016800
5623,008900
5623,019600
5623,008800
5623,021200
5623,009100
5624,010400
5624,015300
5625,004600
5625,015400
5625,006500
5626,014700
5626,005800
5626,014700
5629,006500
5629,002300
5629,007200
5629,006200
5629,035900
5629,001500
5629,021200
5629,040700
5631,016000
5631,003700
5631,006000
5631,018500
5631,007600
5635,004200
5637,001200
5637,008400
5637,001300
5637,005500
5641,006400
5641,008800
5641,015800
5641,010100
5641,002800
5641,006400
5641,004700
5641,006100
5644,003000
5644,023300
5645,002400
5645,012000
5646,001200
5646,001300
5646,005500
5646,012600
5646,008700
5650,000800
5652,008300
5656,006400
5656,031600
5656,010000
5657,044400
5657,010000
5658,004300
5660,012200
5660,008000
5660,013300
5661,018500
5662,003400
5662,006300
5662,019500
5662,008500
5662,001200
5662,051900
5662,016900
5662,009000
5662,004400
5662,005500
5663,012700
5663,005000
5664,002300
5666,002300
5666,003600
5667,004500
5667,000600
5673,008000
5675,004600
5676,013400
5676,014700
5676,005000
5676,006600
5676,011300
5676,012600
5676,017900
5676,009600
5682,011200
5682,027800
5684,014500
5685,040000
5685,006400
5685,006800
5688,003100
5692,001800
5692,001400
5692,005100
5692,005500
5692,004200
5693,005000
5693,001900
5693,001900
5694,007800
5696,001400
5697,004400
5697,004100
5697,002900
5697,004200
5697,002200
5697,003500
5697,006700
5699,006300
5699,003800
5699,005500
5699,012600
5699,002800
5701,009700
5701,009500
5701,002600
5702,002500
5704,003800
5704,002700
5707,003000
5707,001400
5707,001500
5707,002000
5707,001500
5709,002500
5710,002400
5710,051400
5710,003600
5711,003400
5711,001400
5711,003100
5714,002800
5717,002800
5717,009800
5717,006100
5717,002800
5717,003700
5717,002900
5717,004100
5719,000400
5719,001400
5720,002500
5720,000700
5721,004800
5721,002100
5721,009500
5722,001400
5723,004400
5725,001400
5725,001300
5725,002400
5725,002000
5725,002800
5725,001100
5730,004500
5730,019500
5735,002700
5735,005600
5735,004900
5737,002000
5737,002300
5737,006600
5737,013100
5737,002400
5737,022800
5737,012400
5737,002800
5737,008100
5742,004000
5742,001300
5742,001700
5744,010300
5745,001200
5746,002500
5748,007700
5748,002100
5749,002400
5751,011900
5751,007300
5752,003300
5752,015400
5753,000800
5753,005600
5753,004100
5753,022000
5753,004100
5753,002200
5753,001200
5753,001900
5753,002600
5753,004200
5753,002100
5753,005600
5753,004600
5753,004100
5754,007800
5755,014900
5756,003300
5756,027100
5757,001600
5757,017400
5757,007700
5757,004200
5757,013200
5757,006600
5757,002400
5757,004700
5757,007600
5758,000700
5760,009500
5763,001300
5763,001100
5763,001500
5764,005200
5764,002900
5765,004000
5765,003700
5765,039300
5765,005900
5765,006700
5766,013100
5766,005400
5766,030300
5770,011100
5771,003400
5771,003500
5771,005000
5771,004000
5771,005100
5771,006900
5771,003900
5774,001600
5774,014900
5774,007700
5775,008400
5776,001500
5776,002400
5776,002400
5776,002200
5776,002500
5776,001700
5777,021000
5777,007100
5777,007100
5777,003100
5777,011300
5777,006000
5777,016000
5777,007700
5780,002700
5782,003400
5782,001700
5782,002100
5782,010900
5782,025300
5782,005200
5783,003200
5784,001200
5784,004700
5784,015200
5784,006100
5784,005900
5785,007500
5786,010000
5787,000500
5791,001600
5791,005000
5791,003800
5791,003500
5791,003000
5792,005200
5792,010100
5792,144100
5792,044900
5792,007300
5793,004100
5794,005900
5794,004700
5794,004100
5794,001800
5795,007500
5796,003200
5798,006800
5799,009200
5804,014600
5804,002900
5804,005500
5804,006100
5804,030000
5804,006100
5804,005800
5804,015500
5804,012000
5804,064600
5804,003700
5804,003200
5808,012400
5808,004900
5809,003500
5812,002200
5813,002700
5813,017000
5813,016500
5813,077500
5814,000600
5814,004700
5814,031800
5814,009800
5814,032900
5814,005200
5814,007900
5814,005300
5816,004400
5816,010100
5817,004700
5817,003400
5817,007100
5818,001100
5818,000800
5818,003900
5818,002500
5818,001800
5818,019900
5819,015300
5819,002600
5819,011600
5819,008200
5819,004400
5819,014300
5821,002600
5822,005000
5825,001100
5825,001700
5825,045200
5825,004100
5825,002100
5827,009600
5827,007200
5827,005100
5829,004500
5830,000600
5830,001100
5830,001100
5830,023000
5831,024300
5831,003000
5831,006000
5833,006900
5835,000900
5835,013300
5840,009000
5840,002000
5843,003700
5846,003000
5846,001200
5847,007900
5847,002500
5847,005800
5848,001900
5848,005200
5849,003100
5849,022900
5849,003300
5850,007900
5850,011800
5850,011800
5852,007800
5854,007100
5854,000500
5854,000500
5854,004400
5854,002500
5856,004100
5856,003400
5856,014500
5856,010900
5857,015900
5859,002100
5859,056800
5860,006600
5860,032200
5860,030800
5863,001900
5864,016000
5865,001500
5865,003200
5865,002600
5865,003300
5865,001200
5866,006800
5868,001800
5868,001200
5868,002400
5868,001600
5868,000900
5868,004500
5868,003100
5868,012900
5868,001000
5868,006200
5868,010700
5868,005400
5870,001700
5870,004900
5870,001500
5874,004000
5875,013600
5875,002600
5875,002400
5875,002500
5877,073800
5878,034600
5878,001800
5878,001500
5881,003200
5882,006600
5885,003800
5885,001900
5889,003300
5889,005100
5889,030200
5889,000900
5889,002500
5889,010500
5889,004800
5889,006100
5889,002900
5889,001600
5890,002300
5890,000900
5890,001300
5890,003700
5890,002500
5890,002100
5890,012400
5890,006500
5892,004600
5894,004600
5894,004900
5894,003300
5894,017000
5894,005300
5894,008900
5894,008600
5894,012300
5896,001600
5896,002000
5896,013800
5896,033100
5896,040600
5898,005000
5898,004200
5898,002800
5898,003900
5898,005900
5898,005100
5898,002500
5898,011900
5899,007000
5899,013400
5899,005800
5899,002200
5899,001700
5899,015400
5899,001300
5899,003100
5901,005300
5902,010800
5904,002700
5904,003000
5905,002300
5905,004100
5906,004600
5907,001500
5907,009700
5907,011300
5909,000400
5909,002900
5909,002600
5909,011000
5910,005200
5910,012500
5910,001400
5911,003100
5911,031200
5913,020100
5913,003700
5913,004800
5913,003900
5913,005200
5913,006700
5914,001700
5915,004300
5915,014000
5915,019500
5915,011700
5916,005500
5916,003800
5916,006800
5916,002300
5916,002900
5916,001800
5917,002600
5917,006500
5922,003100
5922,000600
5926,002300
5926,001900
5926,002300
5927,005700
5927,007600
5927,007800
5929,002500
5929,001000
5929,004100
5929,004400
5929,007500
5930,005400
5930,005600
5930,004800
5933,010400
5933,001800
5933,007500
5933,011100
5933,026100
5933,012400
5934,007000
5934,002700
5934,001800
5934,003100
5934,001400
5934,006100
5934,003600
5934,005400
5934,006600
5934,031400
5935,005900
5935,004300
5937,011200
5939,002300
5939,003000
5939,003800
5939,017900
5939,007900
5939,008900
5940,007400
5940,034400
5940,005200
5942,002200
5945,003200
5945,004100
5945,000900
5945,004000
5945,006700
5946,023700
5947,007500
5947,033100
5947,007000
5948,008100
5949,005300
5949,010100
5951,003300
5951,004400
5951,032900
5952,006800
5952,002800
5953,003300
5953,003400
5953,009500
5953,005300
5953,004200
5953,002200
5955,003000
5955,009900
5955,013800
5956,004700
5957,022200
5957,019100
5958,009000
5958,011900
5958,008700
5958,007700
5958,003500
5958,005600
5962,003800
5962,002600
5962,009300
5962,008300
5962,010600
5962,005700
5963,001900
5963,006900
5964,013100
5964,007700
5965,006900
5965,008800
5965,014100
5966,001900
5966,002300
5966,006700
5966,004600
5966,012400
5966,007600
5968,052000
5968,016500
5969,006100
5969,002900
5971,000800
5971,001400
5971,002000
5971,005600
5971,003500
5971,003400
5971,005000
5971,024600
5971,008800
5972,002500
5972,001600
5972,029800
5974,002000
5975,005800
5975,005000
5975,001700
5975,002500
5975,002600
5977,003400
5977,001400
5977,001100
5977,006500
5977,002200
5978,001200
5978,002400
5979,003600
5979,001900
5979,002800
5979,002500
5980,001700
5980,001900
5981,003000
5982,001800
5982,002300
5983,000600
5983,001400
5983,017300
5983,006600
5984,009100
5984,011200
5984,005000
5984,024500
5985,003700
5985,001800
5985,006700
5985,012700
5985,002800
5985,003400
5990,002400
5990,001100
5991,011500
5991,001200
5991,001200
5991,003200
5991,007500
5991,003600
5991,004400
5991,002200
5995,006200
5997,003200
5997,004800
5998,002900
5999,003200
5999,001500
5999,006200
5999,012300
5999,008700
5999,002500
6001,005500
6001,030300
6006,002400
6006,018400
6007,009100
6009,002200
6011,001700
6011,003100
6011,008000
6011,001300
6011,003000
6016,001200
6016,004200
6016,006900
6016,009900
6016,011300
6016,003500
6017,003800
6017,003500
6020,009100
6020,033300
6020,001900
6024,013700
6024,023600
6024,003300
6025,003300
6025,010300
6025,005600
6027,005400
6028,014700
6029,029400
6029,021800
6030,010200
6031,010000
6031,001300
6033,003700
6034,019500
6035,000900
6035,006700
6035,002000
6035,003100
6035,002200
6035,001900
6035,003300
6037,005300
6038,010900
6040,002200
6040,003900
6040,000900
6041,001500
6042,000700
6042,001200
6042,002300
6042,001600
6042,005400
6042,004800
6042,006600
6042,015400
6044,021000
6044,005500
6044,005900
6044,001600
6044,003100
6046,003600
6046,002300
6049,002000
6049,006600
6049,003100
6050,016300
6051,003300
6051,010300
6051,003600
6051,014500
6053,002600
6053,002000
6053,004400
6053,002700
6053,021200
6053,002600
6053,004200
6055,004000
6055,007000
6055,002200
6055,017600
6055,028300
6056,003000
6056,001700
6056,001100
6056,004900
6056,006100
6056,030800
6056,003400
6056,011600
6057,005900
6059,001700
6059,001700
6062,005200
6064,006000
6064,002300
6064,003600
6064,001100
6064,032700
6065,005600
6065,003100
6065,008900
6066,002900
6068,032700
6068,002200
6069,002000
6070,001200
6070,001400
6070,013400
6070,007400
6073,003100
6074,003500
6074,010100
6075,001100
6075,002600
6075,003700
6075,003100
6075,001700
6076,005700
6079,003500
6079,003700
6080,008200
6080,007200
6080,007600
6081,002800
6081,001800
6081,002500
6081,003400
6084,007200
6084,008100
6084,009100
6084,003300
6084,018700
6084,007900
6085,010800
6085,017000
6085,023600
6090,002800
6093,026100
6094,001700
6094,003000
6094,002200
6096,014900
6096,011100
6097,007200
6097,002800
6097,005100
6097,022200
6097,019000
6097,003700
6097,006600
6097,022300
6098,004700
6100,003700
6103,007400
6104,004500
6107,002400
6107,003200
6109,018100
6109,005500
6109,069100
6109,012200
6109,012500
6109,004900
6109,004900
6110,007900
6113,046000
6113,023100
6114,003200
6115,031900
6117,002500
6118,003200
6118,011900
6118,011500
6118,013000
6119,001700
6120,001100
6120,006800
6122,009000
6122,017600
6123,003100
6131,003600
6131,004500
6134,010000
6134,013300
6137,035700
6137,004800
6137,015200
6137,003800
6138,004700
6138,000700
6138,008600
6138,012600
6138,014000
6140,002100
6140,003900
6140,002600
6140,002500
6140,006100
6140,002200
6140,002400
6140,002000
6140,002000
6140,008200
6140,005200
6140,004200
6140,007100
6140,004900
6140,002800
6140,007200
6140,003800
6141,013900
6141,002000
6141,007800
6141,000800
6142,003300
6142,009300
6142,007200
6142,009600
6142,016100
6142,002500
6143,001400
6143,001000
6145,001800
6145,002400
6145,014700
6149,002000
6151,001500
6151,015100
6153,005900
6153,000900
6153,001300
6153,000300
6157,001300
6157,001400
6157,005400
6157,025200
6159,003200
6159,005800
6159,003800
6159,006600
6159,013000
6159,005900
6159,004700
6159,002500
6159,001100
6159,003300
6159,003400
6159,006200
6160,001800
6160,018700
6162,005400
6163,003600
6163,003700
6163,002500
6163,010700
6163,013800
6163,002200
6163,005500
6163,001000
6163,025600
6163,008000
6163,005400
6163,004000
6163,035300
6164,002500
6165,009200
6167,003200
6167,003000
6167,001800
6167,007800
6167,003400
6167,002600
6167,004100
6167,025100
6167,009400
6167,002100
6167,009700
6167,003300
6167,004900
6167,004100
6167,009100
6167,039400
6168,002300
6169,000900
6169,001500
6169,008800
6170,001800
6170,001700
6170,013200
6170,005300
6171,001500
6172,001900
6173,001700
6173,005000
6173,003300
6173,003700
6173,010000
6173,003100
6173,008700
6173,017600
6173,015900
6177,001200
6177,005500
6180,001800
6180,002200
6181,002600
6181,002300
6181,003700
6181,000600
6186,001600
6188,012000
6189,005100
6190,002100
6191,003100
6191,001200
6191,009000
6194,005100
6194,004200
6194,001300
6194,003100
6194,004700
6194,003500
6194,007200
6194,008800
6194,009100
6194,037300
6195,001800
6195,001800
6195,002500
6195,002900
6195,014400
6195,005700
6196,001100
6197,001700
6197,001500
6198,001900
6199,017600
6199,002000
6199,005000
6199,009400
6199,012100
6199,006900
6201,003200
6201,001500
6201,004700
6201,002300
6201,002000
6201,008200
6201,001300
6201,005100
6202,002900
6203,002000
6203,003100
6204,006300
6204,003900
6206,003100
6206,002400
6206,003800
6209,002100
6209,003600
6213,000800
6213,004500
6213,037900
6213,027600
6214,014800
6215,004300
6215,000800
6215,001300
6215,007800
6217,003500
6217,007900
6217,014600
6217,002600
6218,012300
6218,005600
6218,002600
6218,004500
6218,010400
6219,002900
6219,001800
6219,001800
6220,009900
6220,002200
6220,002500
6221,017800
6221,002000
6221,003600
6221,001900
6222,047000
6223,033200
6224,003200
6227,001800
6227,003500
6227,001200
6228,001900
6230,001900
6230,002000
6230,009900
6230,005400
6230,002300
6230,003100
6230,003100
6230,004000
6230,015400
6230,044300
6230,019800
6231,002300
6231,003900
6233,001300
6233,002300
6233,006200
6233,002100
6233,001400
6233,002100
6233,001200
6233,001200
6233,001200
6233,001200
6233,003000
6233,001400
6233,002200
6233,001000
6233,006100
6233,003200
6233,002900
6233,003100
6233,001600
6233,003400
6233,004300
6233,004900
6234,002200
6234,003000
6234,002700
6234,000400
6234,004600
6234,002300
6235,003300
6236,001900
6236,002400
6236,000700
6236,006000
6236,000900
6236,003900
6236,001300
6236,001000
6236,003100
6236,001300
6237,041200
6238,000900
6238,001100
6240,003600
6240,002700
6240,004000
6241,005000
6243,002600
6244,001500
6246,002600
6246,002300
6246,010400
6246,001200
6248,002000
6248,010100
6248,004900
6251,003000
6251,009100
6252,009900
6252,010500
6253,004700
6253,004200
6253,003500
6253,006600
6253,003700
6253,002700
6253,005300
6254,005000
6254,002700
6254,010900
6255,000500
6255,005900
6255,002400
6255,001600
6255,005700
6255,006800
6256,003300
6258,001400
6259,000400
6259,026100
6259,019400
6259,003200
6259,005900
6260,004600
6260,008200
6266,002600
6267,003400
6267,004600
6268,002800
6268,010100
6269,002700
6269,003900
6269,004700
6269,003100
6271,007100
6273,003700
6275,029100
6276,015700
6276,028300
6276,013300
6280,003800
6281,005700
6281,007200
6282,002800
6285,002900
6285,006700
6286,003100
6288,011900
6288,023000
6288,004300
6292,019600
6292,003900
6292,014900
6292,018600
6292,005000
6294,005400
6298,004800
6301,022600
6301,000600
6301,010500
6301,015900
6303,001800
6303,001900
6303,006500
6306,019100
6308,002100
6308,001300
6308,001200
6308,002400
6308,002900
6308,014300
6308,005000
6308,005900
6311,004200
6311,005500
6311,010300
6311,004200
6311,029500
6311,019300
6311,001500
6311,021300
6311,006900
6311,002100
6311,004700
6311,008300
6311,010700
6311,001700
6311,012000
6311,003500
6311,001700
6313,007900
6320,005700
6323,004600
6325,007200
6325,009400
6325,007600
6325,021100
6325,005100
6326,006000
6327,001100
6327,001900
6328,008900
6328,002300
6328,000600
6328,022100
6328,002100
6328,003000
6328,000800
6328,004300
6329,005000
6329,010800
6329,003900
6329,007700
6329,009900
6329,010000
6329,001300
6329,003000
6331,003500
6331,007400
6332,003100
6339,003600
6339,002400
6341,004500
6342,008100
6344,000600
6344,002200
6346,009900
6346,010200
6348,002100
6348,002500
6348,001600
6349,004000
6349,003700
6349,005300
6349,002300
6349,008100
6349,001800
6349,006600
6350,011100
6350,007200
6350,007000
6350,008700
6351,002100
6352,009500
6352,004300
6352,003200
6352,005400
6352,025300
6353,002500
6353,002400
6356,001500
6356,002600
6356,003100
6356,005600
6356,002900
6356,020700
6357,001100
6357,007100
6358,002300
6358,009000
6358,005300
6358,001800
6358,011600
6361,006400
6361,003900
6361,013500
6361,025100
6361,023400
6361,050200
6361,006700
6361,002200
6362,009500
6362,001700
6362,010200
6362,004100
6364,001800
6364,002800
6364,005900
6369,002900
6370,012700
6370,001700
6370,005200
6372,001100
6374,018100
6378,000700
6378,004300
6378,006500
6378,003500
6384,002500
6384,005500
6384,005900
6384,003400
6386,007200
6387,019800
6387,041400
6387,001300
6387,001100
6387,003700
6387,011500
6387,015700
6387,043300
6391,003000
6392,011300
6392,004300
6392,012900
6393,004600
6393,003500
6393,039700
6394,002700
6396,002200
6396,003400
6396,004100
6397,003100
6397,002200
6398,003800
6399,001700
6399,004400
6400,009900
6401,003300
6401,005400
6403,006100
6404,008000
6404,009500
6411,003800
6411,002500
6411,003300
6411,011300
6411,029600
6412,011700
6412,008100
6413,006900
6413,001800
6413,020000
6413,009300
6416,005800
6416,003200
6416,005800
6416,022500
6416,004600
6416,006600
6416,006600
6416,004500
6416,001300
6417,003300
6417,016600
6420,002800
6420,004800
6420,003000
6427,002700
6427,019900
6427,202300
6431,005000
6431,003500
6431,004700
6431,005500
6434,007400
6434,001800
6436,010300
6436,002800
6436,002700
6436,001000
6438,008200
6438,021700
6438,019300
6438,006700
6441,007600
6441,016700
6441,015700
6442,002500
6442,000700
6442,000900
6442,004500
6445,008400
6446,002100
6446,004900
6446,002400
6447,002200
6448,001900
6449,007300
6449,013800
6451,003000
6451,004200
6451,005100
6451,021900
6451,008600
6451,003500
6452,001100
6452,012100
6454,001600
6454,000100
6454,003600
6454,003500
6454,005600
6454,017700
6454,001200
6454,011300
6454,013500
6454,008200
6455,005500
6455,001700
6455,001500
6455,001300
6455,002200
6455,002600
6455,003100
6455,001500
6455,024500
6455,004600
6456,024100
6456,001700
6456,002900
6456,005400
6457,005100
6457,008100
6458,004400
6458,023000
6458,008000
6458,005100
6458,011400
6465,001800
6466,000700
6466,002000
6466,001800
6467,080500
6469,001400
6469,002800
6469,001800
6469,003100
6469,003000
6469,001600
6470,004200
6472,009400
6472,002900
6472,001000
6473,003400
6473,003600
6474,006400
6474,008100
6474,001300
6474,023700
6475,014500
6475,011400
6476,002900
6476,003000
6476,005900
6476,011800
6476,001300
6476,004900
6476,005100
6476,008000
6476,001800
6477,003900
6477,015400
6477,004900
6478,005600
6478,002800
6478,010700
6478,006200
6478,007300
6478,007500
6481,002800
6482,001700
6482,000900
6483,000700
6483,001100
6487,013200
6487,003300
6487,004100
6489,010800
6489,003400
6489,002300
6489,002500
6489,001800
6489,004200
6489,001700
6489,002900
6489,005600
6490,003500
6490,001300
6490,001100
6491,002000
6491,001500
6491,002600
6494,002100
6496,004500
6496,013900
6497,005100
6497,004700
6500,001500
6500,001900
6500,004900
6500,002800
6500,003300
6500,017400
6503,003700
6503,003700
6503,001300
6506,001600
6506,005300
6508,005300
6509,002300
6509,002200
6512,016300
6512,001900
6512,003800
6512,005200
6512,006000
6513,003900
6514,001400
6514,011500
6514,004200
6514,003400
6516,002500
6516,001700
6516,010900
6516,003100
6516,001600
6516,002700
6516,007300
6516,017900
6516,002700
6516,003600
6516,003100
6516,044700
6516,007200
6516,012500
6516,097200
6517,003400
6517,003000
6517,004400
6519,001600
6519,001300
6519,006800
6519,004000
6519,002600
6519,008400
6520,001400
6520,006100
6520,002700
6521,001100
6521,006600
6522,003800
6522,002700
6522,003300
6522,005800
6522,004200
6524,006000
6524,008000
6525,002800
6525,002900
6525,003100
6525,005800
6527,009200
6527,014700
6527,015100
6527,013800
6527,004700
6527,064900
6527,012900
6527,006300
6527,005400
6527,006100
6527,001700
6527,004000
6528,004400
6534,002000
6534,004000
6534,004100
6536,003600
6536,003300
6539,008000
6539,004700
6539,102800
6540,008100
6540,037500
6542,012000
6542,004100
6542,000700
6543,008400
6546,005700
6547,003000
6547,003700
6549,006300
6549,001400
6550,002700
6550,001600
6552,003300
6553,002000
6555,004900
6555,012900
6555,002000
6559,006900
6559,027300
6559,001200
6562,001100
6562,003000
6562,006600
6562,003000
6564,002200
6564,001100
6564,003000
6564,003300
6565,003900
6565,002100
6565,002300
6567,003200
6567,015400
6568,020500
6568,014800
6569,002400
6569,001700
6571,003300
6572,001700
6572,002100
6572,013100
6573,005000
6573,003500
6573,003400
6573,004200
6573,002300
6573,002100
6573,009900
6574,011000
6575,049200
6577,006500
6577,005500
6578,033200
6580,000900
6581,007900
6581,003400
6581,003800
6581,003100
6581,011000
6581,005000
6582,012800
6583,011000
6583,001300
6583,014600
6584,003200
6585,004700
6586,005400
6586,004300
6586,002600
6586,005200
6588,002900
6589,003400
6589,002700
6594,004100
6594,002600
6597,007800
6598,009800
6598,001800
6598,002300
6598,004400
6598,006000
6600,004900
6600,009200
6600,007600
6600,023100
6600,007100
6600,008300
6602,003600
6602,001500
6605,001700
6606,001500
6606,003600
6606,002100
6606,001900
6608,002900
6608,009300
6610,002300
6610,001100
6610,006200
6610,005200
6610,010000
6610,006100
6610,003200
6610,004000
6611,003300
6611,003000
6611,009100
6612,002800
6612,000500
6612,012900
6612,004900
6613,018900
6614,015400
6614,055200
6616,002600
6617,001900
6617,005200
6620,003100
6620,002600
6621,002000
6622,000900
6622,003400
6622,002700
6625,001900
6625,000900
6626,001900
6626,003500
6627,020200
6627,018300
6627,005200
6627,005200
6627,007500
6627,011200
6627,008100
6627,028000
6627,022600
6628,002000
6628,009500
6628,004400
6628,007600
6629,002500
6629,005000
6629,001000
6629,006600
6629,002600
6630,000500
6634,002400
6635,002400
6636,001800
6636,001600
6636,001300
6636,005700
6636,007200
6636,015600
6636,003400
6636,002800
6636,011800
6636,013900
6636,009400
6638,002200
6638,007200
6638,003400
6638,000800
6640,002800
6643,003600
6643,001400
6643,001400
6643,002700
6643,001400
6643,003300
6644,000300
6644,004500
6644,007800
6644,003700
6644,003500
6645,001200
6646,000500
6646,002000
6646,004800
6646,003200
6646,001900
6646,003300
6646,002600
6646,002400
6647,002000
6647,011400
6647,001500
6648,002900
6649,017000
6649,001300
6650,003200
6650,003600
6651,011100
6652,002700
6653,000600
6657,001600
6657,006800
6659,002500
6659,010800
6659,002400
6659,001300
6660,006200
6660,005500
6661,024900
6661,001500
6661,002800
6663,001500
6663,001800
6663,002900
6663,004200
6663,008000
6663,019900
6665,003000
6665,005000
6665,005500
6665,003100
6666,008200
6670,005000
6670,017900
6670,001300
6673,002800
6673,004000
6673,005700
6673,002800
6673,002800
6673,003200
6673,002700
6675,003200
6675,023500
6676,001500
6676,006700
6676,012700
6676,004700
6677,003200
6678,002500
6678,001700
6678,000800
6678,001400
6678,002700
6678,008700
6678,001400
6678,005300
6679,000700
6679,000800
6679,001600
6679,001300
6679,001300
6679,002800
6679,010700
6680,008100
6688,001500
6688,004300
6690,000500
6690,001700
6691,002000
6692,002300
6693,023100
6693,003300
6695,008100
6695,018800
6695,003400
6695,009700
6695,004300
6696,009600
6697,001000
6697,004400
6697,002500
6698,005200
6700,002200
6700,001600
6700,006300
6702,002500
6702,034100
6706,003400
6706,020900
6706,000900
6706,005200
6706,002200
6706,001700
6708,004000
6711,028000
6712,013200
6713,013300
6713,028600
6713,001900
6713,003500
6713,003200
6715,002700
6715,030700
6717,002800
6717,002800
6717,005300
6719,001800
6719,007300
6719,008800
6722,006100
6722,004100
6725,002100
6725,001700
6725,005800
6725,005000
6725,001800
6725,003700
6728,001100
6728,002600
6728,002100
6728,001900
6728,002000
6728,008400
6728,006000
6728,003500
6729,002100
6729,002400
6730,001500
6730,002900
6730,005100
6731,001600
6731,001700
6731,002200
6731,001300
6731,001600
6731,022800
6731,005100
6731,002700
6731,004100
6731,002900
6731,001700
6732,009400
6733,001100
6733,001200
6733,002900
6733,004600
6733,004100
6733,001900
6733,004700
6734,001300
6734,001800
6734,001700
6734,034500
6737,002000
6740,001900
6740,002800
6740,007800
6740,002400
6741,002300
6741,001200
6741,002100
6741,009000
6741,053300
6741,005300
6742,006400
6744,001700
6746,001300
6746,001400
6746,003500
6749,006800
6752,003400
6752,004100
6752,001300
6752,002400
6752,005800
6753,001600
6753,001700
6753,003400
6755,001000
6755,002700
6756,042400
6758,004300
6758,030000
6759,003800
6759,007100
6759,024000
6761,001300
6763,002700
6764,001600
6764,016200
6764,002000
6764,013600
6764,007600
6766,005400
6766,005900
6766,018400
6766,007900
6770,001100
6770,013000
6770,004600
6770,001500
6770,004000
6770,007800
6771,001900
6771,001600
6771,006200
6772,001400
6772,002900
6772,002800
6772,003000
6772,002100
6772,010700
6772,003300
6773,002900
6774,004000
6774,001100
6774,002500
6774,003300
6774,004800
6776,001800
6776,001900
6776,003200
6779,001100
6779,001300
6779,011800
6780,003400
6781,004200
6782,004000
6782,028100
6782,002300
6782,005000
6783,001900
6783,003000
6784,003700
6785,000500
6785,001400
6785,001700
6785,001700
6785,002300
6785,002300
6785,001600
6785,003500
6785,002700
6785,001700
6785,001100
6785,002200
6785,001700
6785,001600
6785,001200
6785,001100
6785,004100
6785,002500
6785,002000
6785,001100
6785,002100
6785,002200
6785,002200
6785,001800
6785,001700
6785,003300
6785,002900
6785,002500
6785,002900
6788,001800
6788,005100
6788,000300
6788,004700
6788,010500
6788,003400
6788,007000
6788,006400
6789,005000
6789,002100
6789,002300
6789,009300
6789,006800
6790,002400
6790,002000
6791,002100
6792,002100
6792,002200
6792,003500
6793,007100
6793,002600
6793,004000
6794,002000
6796,015600
6797,014100
6798,001400
6799,002200
6799,005400
6801,002400
6801,009700
6801,005900
6803,005300
6804,003500
6804,011600
6804,015900
6805,001600
6805,001900
6805,007400
6805,004300
6805,004400
6809,006700
6809,002000
6809,006900
6809,012400
6812,007000
6812,007200
6812,010300
6812,011600
6812,012900
6818,010400
6818,012800
6818,007800
6818,006800
6818,019600
6820,002300
6820,043800
6820,033300
6822,003200
6822,001300
6822,002900
6822,001000
6822,001100
6822,002300
6822,007400
6822,003900
6822,001900
6822,005400
6825,003000
6827,015400
6829,018100
6831,002300
6831,005000
6831,008100
6831,002900
6831,004100
6832,001900
6833,005800
6833,005000
6834,000500
6834,000500
6834,000600
6834,010000
6835,007600
6837,011200
6837,003200
6837,011800
6837,004400
6837,003700
6839,002200
6839,007700
6839,004700
6839,003200
6839,019300
6842,002100
6842,007300
6842,010400
6842,008100
6843,002300
6843,003800
6843,001100
6843,057200
6843,008500
6844,005000
6846,001100
6846,004000
6846,030600
6846,004900
6846,006500
6847,030500
6849,008600
6852,001700
6853,009800
6854,002900
6854,012200
6856,013400
6860,030400
6860,020200
6860,006300
6861,014100
6861,011000
6862,000700
6862,000500
6862,006700
6865,011400
6865,008400
6865,005900
6867,016300
6867,008700
6867,004900
6868,005500
6868,038200
6869,069100
6871,001300
6872,017500
6872,014100
6872,009800
6875,006200
6875,002600
6875,001700
6875,002000
6875,001500
6875,002400
6875,002100
6875,028700
6875,004800
6875,003200
6875,009400
6875,001600
6875,010300
6875,005600
6875,004900
6875,024400
6876,001600
6876,013700
6876,006800
6876,014200
6878,002800
6880,006000
6880,004700
6881,003000
6881,007400
6881,008000
6881,132900
6884,003400
